2025/05/13,17:00:42,42.60,98776.24,703.28,74.17,N/A,N/A
2025/05/13,17:00:43,42.49,98765.83,704.68,74.16,N/A,N/A
2025/05/13,17:00:44,42.42,98761.46,707.40,74.19,N/A,N/A
2025/05/13,17:00:45,42.39,98768.36,705.48,74.19,N/A,N/A
2025/05/13,17:00:46,42.80,98773.75,703.98,74.21,N/A,N/A
2025/05/13,17:00:47,42.52,98767.33,705.76,74.21,N/A,N/A
2025/05/13,17:00:48,42.53,98772.72,704.26,74.17,N/A,N/A
2025/05/13,17:00:49,42.47,98771.22,704.68,74.12,N/A,N/A
2025/05/13,17:00:50,42.44,98780.53,702.09,74.05,N/A,N/A
2025/05/13,17:00:51,42.45,98771.14,704.71,74.03,N/A,N/A
2025/05/13,17:00:52,42.59,98776.73,703.14,73.98,N/A,N/A
2025/05/13,17:00:53,42.47,98772.53,704.32,73.94,N/A,N/A
2025/05/13,17:00:54,42.33,98766.49,706.00,73.94,N/A,N/A
2025/05/13,17:00:55,42.51,98771.88,704.50,73.90,N/A,N/A
2025/05/13,17:00:56,42.56,98772.08,704.44,73.89,N/A,N/A
2025/05/13,17:00:57,42.58,98772.28,704.38,73.87,N/A,N/A
2025/05/13,17:00:58,42.57,98765.22,706.35,73.87,N/A,N/A
2025/05/13,17:00:59,42.61,98766.03,706.13,73.89,N/A,N/A
2025/05/13,17:01:00,42.63,98766.89,705.88,73.89,34046502,-117846210
2025/05/13,17:01:01,42.62,98772.28,705.14,73.87,34046494,-117846213
2025/05/13,17:01:02,42.58,98757.13,706.35,73.90,34046491,-117846219
2025/05/13,17:01:03,42.51,98768.57,703.92,73.89,34046488,-117846229
2025/05/13,17:01:04,42.81,98767.71,704.16,73.90,34046487,-117846238
2025/05/13,17:01:05,42.67,98774.78,702.94,73.85,34046487,-117846233
2025/05/13,17:01:06,42.75,98768.93,704.57,73.80,34046487,-117846233
2025/05/13,17:01:07,42.83,98759.35,707.99,73.80,34046502,-117846089
2025/05/13,17:01:08,42.73,98763.91,708.22,73.87,34046507,-117846106
2025/05/13,17:01:09,42.72,98768.74,704.62,73.90,34046508,-117846108
2025/05/13,17:01:10,42.54,98765.87,707.67,73.85,34046507,-117846106
2025/05/13,17:01:11,42.79,98758.97,705.09,73.92,34046506,-117846106
2025/05/13,17:01:12,42.68,98770.21,706.47,73.96,34046508,-117846104
2025/05/13,17:01:13,42.59,98771.71,704.54,73.92,34046509,-117846104
2025/05/13,17:01:14,42.67,98765.67,705.48,73.92,34046508,-117846103
2025/05/13,17:01:15,42.60,98765.67,706.98,73.99,34046507,-117846102
2025/05/13,17:01:16,42.71,98771.51,704.60,73.99,34046506,-117846106
2025/05/13,17:01:17,42.88,98771.51,704.60,73.94,34046499,-117846089
2025/05/13,17:01:18,42.59,98767.34,705.01,73.99,34046495,-117846084
2025/05/13,17:01:19,42.79,98768.00,706.33,74.01,34046494,-117846083
2025/05/13,17:01:20,42.54,98761.58,706.61,74.01,34046492,-117846077
2025/05/13,17:01:21,42.67,98777.75,705.87,74.01,34046491,-117846076
2025/05/13,17:01:22,42.68,98766.97,705.87,73.87,34046492,-117846076
2025/05/13,17:01:23,42.76,98762.52,707.85,73.92,34046491,-117846075
2025/05/13,17:01:24,42.77,98771.06,706.98,73.92,34046490,-117846074
2025/05/13,17:01:25,42.75,98767.51,705.71,73.85,34046490,-117846076
2025/05/13,17:01:26,42.82,98758.97,706.60,73.94,34046488,-117846077
2025/05/13,17:01:27,42.82,98766.49,705.25,73.92,34046488,-117846080
2025/05/13,17:01:28,42.70,98770.21,704.97,73.89,34046488,-117846081
2025/05/13,17:01:29,42.69,98765.02,706.41,73.89,34046489,-117846081
2025/05/13,17:01:30,42.72,98774.97,703.63,73.83,34046489,-117846081
2025/05/13,17:01:31,42.72,98765.39,706.31,73.80,34046491,-117846082
2025/05/13,17:01:32,42.86,98766.61,705.96,73.81,34046491,-117846082
2025/05/13,17:01:33,42.83,98766.41,706.02,73.80,34046490,-117846079
2025/05/13,17:01:34,42.66,98770.13,704.98,73.78,34046489,-117846076
2025/05/13,17:01:35,42.84,98784.61,701.70,73.58,34046489,-117846074
2025/05/13,17:01:36,42.75,98761.63,706.60,73.54,34046490,-117846074
2025/05/13,17:01:37,42.78,98763.67,707.53,73.58,34046491,-117846074
2025/05/13,17:01:38,42.68,98766.20,706.08,73.51,34046491,-117846073
2025/05/13,17:01:39,42.63,98764.89,706.44,73.51,34046492,-117846067
2025/05/13,17:01:40,42.87,98764.89,706.44,73.54,34046492,-117846065
2025/05/13,17:01:41,42.74,98771.75,704.53,73.51,34046493,-117846064
2025/05/13,17:01:42,42.98,98771.10,704.71,73.56,34046494,-117846062
2025/05/13,17:01:43,43.01,98769.92,705.04,73.56,34046494,-117846061
2025/05/13,17:01:44,43.06,98768.04,705.56,73.58,34046494,-117846060
2025/05/13,17:01:45,43.12,98772.41,704.35,73.58,34046494,-117846059
2025/05/13,17:01:46,43.11,98767.02,704.35,73.54,34046494,-117846058
2025/05/13,17:01:47,43.14,98768.24,705.51,73.56,34046496,-117846058
2025/05/13,17:01:48,42.86,98765.35,706.32,73.54,34046498,-117846056
2025/05/13,17:01:49,43.13,98768.24,705.51,73.53,34046499,-117846057
2025/05/13,17:01:50,43.13,98764.69,706.50,73.51,34046500,-117846059
2025/05/13,17:01:51,43.11,98771.10,706.21,73.53,34046501,-117846060
2025/05/13,17:01:52,43.07,98772.78,704.25,73.54,34046502,-117846060
2025/05/13,17:01:53,43.58,98768.24,705.51,73.49,34046502,-117846060
2025/05/13,17:01:54,43.05,98766.77,705.92,73.53,34046502,-117846060
2025/05/13,17:01:55,42.99,98770.08,705.00,73.49,34046502,-117846061
2025/05/13,17:01:56,43.00,98766.77,705.92,73.51,34046501,-117846061
2025/05/13,17:01:57,42.96,98764.89,706.44,73.49,34046501,-117846061
2025/05/13,17:01:58,42.95,98771.30,704.66,73.49,34046501,-117846064
2025/05/13,17:01:59,42.94,98772.16,704.42,73.45,34046500,-117846065
2025/05/13,17:02:00,42.96,98763.42,706.86,73.45,34046501,-117846067
2025/05/13,17:02:01,42.97,98766.11,706.10,73.44,34046501,-117846068
2025/05/13,17:02:02,42.99,98765.26,706.34,73.44,34046502,-117846069
2025/05/13,17:02:03,42.97,98761.75,705.07,73.42,34046500,-117846068
2025/05/13,17:02:04,43.00,98766.28,706.06,73.42,34046498,-117846064
2025/05/13,17:02:05,42.97,98773.53,704.04,73.36,34046496,-117846062
2025/05/13,17:02:06,42.98,98765.82,706.19,73.33,34046495,-117846062
2025/05/13,17:02:07,42.99,98768.68,705.39,73.35,34046495,-117846064
2025/05/13,17:02:08,42.99,98769.53,705.90,73.33,34046496,-117846064
2025/05/13,17:02:09,42.99,98759.78,707.87,73.33,34046496,-117846067
2025/05/13,17:02:10,43.13,98765.99,706.14,73.35,34046497,-117846069
2025/05/13,17:02:11,43.04,98772.22,704.40,73.33,34046498,-117846070
2025/05/13,17:02:12,43.11,98770.55,704.87,73.24,34046499,-117846072
2025/05/13,17:02:13,43.14,98760.35,707.71,73.27,34046500,-117846073
2025/05/13,17:02:14,43.15,98765.53,706.27,73.29,34046500,-117846074
2025/05/13,17:02:15,43.49,98764.51,706.55,73.26,34046501,-117846074
2025/05/13,17:02:16,43.16,98766.55,705.98,73.18,34046501,-117846075
2025/05/13,17:02:17,43.17,98768.78,705.36,73.22,34046501,-117846075
2025/05/13,17:02:18,43.17,98773.97,703.91,73.18,34046501,-117846074
2025/05/13,17:02:19,43.18,98766.10,706.11,73.20,34046501,-117846074
2025/05/13,17:02:20,43.20,98761.53,705.13,73.18,34046500,-117846075
2025/05/13,17:02:21,43.22,98768.78,705.36,73.17,34046500,-117846076
2025/05/13,17:02:22,43.60,98773.32,704.10,73.11,34046499,-117846077
2025/05/13,17:02:23,43.24,98772.86,704.22,73.13,34046497,-117846076
2025/05/13,17:02:24,43.24,98767.28,705.78,73.11,34046497,-117846074
2025/05/13,17:02:25,43.26,98768.30,705.49,73.11,34046498,-117846073
2025/05/13,17:02:26,43.50,98768.30,705.49,73.09,34046500,-117846070
2025/05/13,17:02:27,43.50,98761.27,707.45,73.13,34046501,-117846068
2025/05/13,17:02:28,43.68,98766.46,706.01,73.15,34046502,-117846069
2025/05/13,17:02:29,43.55,98766.26,706.07,73.17,34046503,-117846069
2025/05/13,17:02:30,43.48,98764.42,706.58,73.17,34046504,-117846069
2025/05/13,17:02:31,43.43,98767.93,705.60,73.17,34046504,-117846069
2025/05/13,17:02:32,43.15,98767.11,705.82,73.18,34046504,-117846069
2025/05/13,17:02:33,43.43,98758.02,708.36,73.18,34046505,-117846069
2025/05/13,17:02:34,43.40,98771.48,704.61,73.17,34046504,-117846068
2025/05/13,17:02:35,43.38,98767.93,705.60,73.17,34046503,-117846069
2025/05/13,17:02:36,43.37,98767.11,705.82,73.22,34046504,-117846068
2025/05/13,17:02:37,43.35,98771.28,704.66,73.22,34046504,-117846069
2025/05/13,17:02:38,43.42,98765.89,706.16,73.26,34046503,-117846069
2025/05/13,17:02:39,43.74,98769.25,705.23,73.26,34046503,-117846069
2025/05/13,17:02:40,43.46,98774.63,703.73,73.02,34046502,-117846071
2025/05/13,17:02:41,43.39,98748.33,711.06,73.22,34046503,-117846073
2025/05/13,17:02:42,43.37,98768.59,705.42,73.22,34046502,-117846074
2025/05/13,17:02:43,43.37,98763.21,709.17,73.15,34046499,-117846070
2025/05/13,17:02:44,43.84,98762.75,707.05,73.22,34046497,-117846069
2025/05/13,17:02:45,43.60,98765.89,706.16,73.17,34046495,-117846068
2025/05/13,17:02:46,43.63,98762.55,707.10,73.22,34046495,-117846067
2025/05/13,17:02:47,43.61,98765.89,704.66,73.17,34046495,-117846065
2025/05/13,17:02:48,43.58,98765.24,706.35,73.17,34046494,-117846065
2025/05/13,17:02:49,43.76,98765.24,706.35,73.15,34046494,-117846066
2025/05/13,17:02:50,43.63,98765.44,706.29,73.18,34046495,-117846067
2025/05/13,17:02:51,43.62,98766.10,706.11,73.20,34046495,-117846068
2025/05/13,17:02:52,43.62,98764.22,706.63,73.22,34046496,-117846068
2025/05/13,17:02:53,43.60,98771.28,704.66,73.17,34046495,-117846068
2025/05/13,17:02:54,43.62,98767.93,706.35,73.15,34046493,-117846066
2025/05/13,17:02:55,43.65,98770.82,704.79,73.11,34046493,-117846065
2025/05/13,17:02:56,43.56,98760.22,707.75,73.17,34046494,-117846065
2025/05/13,17:02:57,43.68,98762.55,707.10,73.20,34046495,-117846065
2025/05/13,17:02:58,43.69,98761.53,707.38,73.20,34046496,-117846066
2025/05/13,17:02:59,43.67,98765.07,706.40,73.24,34046498,-117846068
2025/05/13,17:03:00,43.66,98768.42,705.46,73.26,34046498,-117846068
2025/05/13,17:03:01,43.44,98772.79,704.25,73.24,34046498,-117846067
2025/05/13,17:03:02,43.64,98768.42,705.46,73.26,34046496,-117846068
2025/05/13,17:03:03,43.63,98770.10,704.99,73.26,34046498,-117846066
2025/05/13,17:03:04,43.60,98769.25,705.23,73.27,34046502,-117846066
2025/05/13,17:03:05,43.57,98768.22,705.51,73.26,34046505,-117846068
2025/05/13,17:03:06,43.81,98771.94,704.48,73.24,34046504,-117846070
2025/05/13,17:03:07,43.55,98771.11,704.71,73.27,34046504,-117846070
2025/05/13,17:03:08,43.59,98776.31,703.27,73.26,34046507,-117846068
2025/05/13,17:03:09,43.61,98769.25,705.23,73.26,34046509,-117846068
2025/05/13,17:03:10,43.61,98766.55,705.98,73.27,34046507,-117846068
2025/05/13,17:03:11,43.63,98770.92,706.27,73.26,34046505,-117846071
2025/05/13,17:03:12,43.61,98771.94,704.48,73.26,34046506,-117846071
2025/05/13,17:03:13,43.59,98769.25,705.23,73.26,34046510,-117846069
2025/05/13,17:03:14,43.61,98770.10,704.99,73.26,34046511,-117846068
2025/05/13,17:03:15,43.58,98770.10,704.99,73.26,34046514,-117846066
2025/05/13,17:03:16,43.59,98769.25,705.23,73.24,34046515,-117846066
2025/05/13,17:03:17,43.61,98770.27,704.95,73.22,34046513,-117846064
2025/05/13,17:03:18,43.45,98760.50,707.67,73.24,34046512,-117846062
2025/05/13,17:03:19,43.59,98770.27,704.95,73.24,34046511,-117846060
2025/05/13,17:03:20,43.61,98768.42,705.46,73.26,34046510,-117846059
2025/05/13,17:03:21,43.60,98766.55,705.98,73.26,34046510,-117846058
2025/05/13,17:03:22,43.61,98766.55,705.98,73.20,34046510,-117846057
2025/05/13,17:03:23,43.80,98767.77,705.64,73.17,34046510,-117846056
2025/05/13,17:03:24,43.63,98767.93,705.60,73.20,34046513,-117846054
2025/05/13,17:03:25,43.61,98766.91,705.88,73.18,34046514,-117846053
2025/05/13,17:03:26,43.60,98768.78,705.36,73.15,34046514,-117846054
2025/05/13,17:03:27,43.62,98766.26,706.07,73.17,34046515,-117846054
2025/05/13,17:03:28,43.62,98770.63,704.84,73.17,34046519,-117846051
2025/05/13,17:03:29,43.63,98767.11,702.82,73.13,34046521,-117846051
2025/05/13,17:03:30,43.63,98769.15,705.25,73.15,34046522,-117846048
2025/05/13,17:03:31,43.80,98768.96,705.31,73.13,34046526,-117846047
2025/05/13,17:03:32,43.64,98767.28,705.78,73.15,34046530,-117846047
2025/05/13,17:03:33,43.62,98768.96,705.31,73.15,34046532,-117846044
2025/05/13,17:03:34,43.62,98766.26,706.07,73.13,34046535,-117846044
2025/05/13,17:03:35,43.64,98767.28,705.78,73.13,34046537,-117846043
2025/05/13,17:03:36,42.99,98769.97,705.03,73.15,34046539,-117846042
2025/05/13,17:03:37,43.68,98771.64,704.56,73.17,34046540,-117846042
2025/05/13,17:03:38,43.73,98772.50,704.32,73.11,34046542,-117846043
2025/05/13,17:03:39,43.75,98762.09,707.23,73.13,34046546,-117846041
2025/05/13,17:03:40,43.78,98772.66,704.28,73.09,34046547,-117846040
2025/05/13,17:03:41,43.92,98769.35,705.20,73.02,34046548,-117846040
2025/05/13,17:03:42,43.82,98776.11,703.32,73.00,34046549,-117846040
2025/05/13,17:03:43,43.85,98770.89,704.77,72.99,34046550,-117846041
2025/05/13,17:03:44,43.89,98778.14,702.75,72.91,34046552,-117846042
2025/05/13,17:03:45,43.90,98784.10,701.09,72.75,34046554,-117846043
2025/05/13,17:03:46,44.05,98775.22,703.56,72.66,34046555,-117846043
2025/05/13,17:03:47,43.92,98781.16,699.66,72.54,34046557,-117846043
2025/05/13,17:03:48,43.91,98781.07,701.93,72.45,34046558,-117846044
2025/05/13,17:03:49,44.09,98777.25,703.00,72.41,34046558,-117846044
2025/05/13,17:03:50,43.96,98774.72,703.70,72.37,34046558,-117846044
2025/05/13,17:03:51,44.01,98776.75,703.14,72.28,34046559,-117846045
2025/05/13,17:03:52,44.26,98779.96,702.24,72.19,34046563,-117846044
2025/05/13,17:03:53,44.13,98771.58,704.58,72.14,34046566,-117846044
2025/05/13,17:03:54,44.15,98769.25,705.23,72.21,34046567,-117846044
2025/05/13,17:03:55,44.17,98780.50,702.10,72.12,34046565,-117846044
2025/05/13,17:03:56,44.20,98772.96,704.19,72.12,34046567,-117846043
2025/05/13,17:03:57,44.25,98780.21,702.17,72.03,34046569,-117846044
2025/05/13,17:03:58,44.33,98775.37,703.53,71.94,34046572,-117846043
2025/05/13,17:03:59,44.39,98773.20,704.12,71.91,34046574,-117846043
2025/05/13,17:04:00,44.40,98769.02,705.29,71.94,34046573,-117846040
2025/05/13,17:04:01,44.39,98770.50,704.88,71.94,34046571,-117846040
2025/05/13,17:04:02,44.43,98778.58,702.62,71.87,34046572,-117846039
2025/05/13,17:04:03,44.45,98769.21,705.24,71.89,34046574,-117846039
2025/05/13,17:04:04,44.45,98765.51,704.77,71.91,34046574,-117846041
2025/05/13,17:04:05,44.44,98771.71,704.54,71.89,34046576,-117846043
2025/05/13,17:04:06,44.45,98784.35,701.02,71.85,34046579,-117846042
2025/05/13,17:04:07,44.47,98764.85,706.46,71.89,34046582,-117846045
2025/05/13,17:04:08,44.47,98770.03,705.01,71.91,34046584,-117846047
2025/05/13,17:04:09,44.45,98769.88,705.05,71.89,34046586,-117846048
2025/05/13,17:04:10,44.42,98770.89,704.77,71.92,34046589,-117846048
2025/05/13,17:04:11,44.45,98776.90,703.09,71.87,34046592,-117846051
2025/05/13,17:04:12,44.45,98773.74,703.98,71.91,34046594,-117846053
2025/05/13,17:04:13,44.42,98767.19,705.81,71.94,34046595,-117846053
2025/05/13,17:04:14,44.43,98770.50,704.88,71.96,34046595,-117846054
2025/05/13,17:04:15,44.42,98777.57,702.91,71.94,34046594,-117846054
2025/05/13,17:04:16,44.40,98765.13,706.38,71.94,34046594,-117846055
2025/05/13,17:04:17,44.39,98764.30,706.61,72.01,34046595,-117846053
2025/05/13,17:04:18,43.93,98765.63,706.24,72.01,34046598,-117846052
2025/05/13,17:04:19,44.44,98766.44,706.01,72.01,34046601,-117846051
2025/05/13,17:04:20,44.47,98771.83,704.51,72.03,34046604,-117846049
2025/05/13,17:04:21,45.12,98768.13,705.55,72.09,34046605,-117846050
2025/05/13,17:04:22,44.51,98783.09,701.37,72.03,34046604,-117846050
2025/05/13,17:04:23,44.54,98762.74,707.05,72.07,34046605,-117846050
2025/05/13,17:04:24,44.77,98767.96,705.59,72.07,34046607,-117846051
2025/05/13,17:04:25,44.56,98765.27,706.34,72.07,34046609,-117846049
2025/05/13,17:04:26,44.50,98768.78,705.36,72.07,34046613,-117846049
2025/05/13,17:04:27,44.39,98778.72,702.59,71.87,34046614,-117846048
2025/05/13,17:04:28,44.50,98755.77,708.99,71.92,34046614,-117846048
2025/05/13,17:04:29,44.50,98766.14,706.09,71.96,34046613,-117846049
2025/05/13,17:04:30,44.57,98763.28,706.89,72.00,34046613,-117846047
2025/05/13,17:04:31,44.49,98764.77,704.97,71.94,34046616,-117846044
2025/05/13,17:04:32,44.46,98759.75,707.88,72.01,34046617,-117846045
2025/05/13,17:04:33,44.47,98771.00,704.74,71.98,34046617,-117846044
2025/05/13,17:04:34,44.45,98768.47,705.44,71.96,34046615,-117846043
2025/05/13,17:04:35,44.43,98768.67,705.39,72.00,34046617,-117846042
2025/05/13,17:04:36,44.62,98764.77,706.48,72.00,34046619,-117846041
2025/05/13,17:04:37,44.46,98763.95,706.71,71.98,34046621,-117846038
2025/05/13,17:04:38,44.46,98759.58,707.92,72.01,34046623,-117846036
2025/05/13,17:04:39,44.56,98771.00,704.74,72.00,34046625,-117846034
2025/05/13,17:04:40,44.58,98770.15,704.97,72.01,34046625,-117846031
2025/05/13,17:04:41,44.61,98768.32,705.49,72.01,34046625,-117846029
2025/05/13,17:04:42,44.57,98761.07,707.51,72.03,34046626,-117846028
2025/05/13,17:04:43,44.61,98765.42,706.29,72.05,34046624,-117846029
2025/05/13,17:04:44,44.61,98764.42,706.58,72.05,34046623,-117846031
2025/05/13,17:04:45,44.62,98753.66,709.58,72.12,34046621,-117846033
2025/05/13,17:04:46,44.71,98767.57,705.69,72.14,34046617,-117846034
2025/05/13,17:04:47,44.72,98766.56,705.98,72.16,34046614,-117846032
2025/05/13,17:04:48,44.76,98762.85,707.01,72.16,34046610,-117846034
2025/05/13,17:04:49,44.77,98762.03,707.24,72.18,34046607,-117846035
2025/05/13,17:04:50,44.80,98763.71,706.78,72.16,34046605,-117846037
2025/05/13,17:04:51,44.85,98762.85,707.01,72.21,34046606,-117846038
2025/05/13,17:04:52,44.90,98764.36,706.60,72.19,34046605,-117846039
2025/05/13,17:04:53,44.95,98768.07,705.55,72.21,34046606,-117846041
2025/05/13,17:04:54,44.96,98762.50,707.12,72.19,34046604,-117846040
2025/05/13,17:04:55,44.97,98760.82,707.58,72.25,34046604,-117846038
2025/05/13,17:04:56,44.94,98759.64,707.90,72.21,34046600,-117846038
2025/05/13,17:04:57,44.90,98764.36,706.60,72.27,34046596,-117846039
2025/05/13,17:04:58,44.86,98764.00,706.69,72.27,34046596,-117846044
2025/05/13,17:04:59,45.23,98762.14,707.21,72.30,34046594,-117846047
2025/05/13,17:05:00,44.88,98770.05,705.01,72.25,34046593,-117846051
2025/05/13,17:05:01,44.87,98765.02,706.41,72.23,34046593,-117846051
2025/05/13,17:05:02,44.73,98764.17,706.65,72.27,34046590,-117846051
2025/05/13,17:05:03,44.70,98766.70,704.44,72.28,34046587,-117846052
2025/05/13,17:05:04,44.69,98771.07,704.72,72.27,34046582,-117846053
2025/05/13,17:05:05,44.68,98772.08,704.44,72.27,34046579,-117846050
2025/05/13,17:05:06,44.68,98772.08,704.44,72.27,34046575,-117846049
2025/05/13,17:05:07,44.69,98774.77,703.69,72.28,34046571,-117846053
2025/05/13,17:05:08,44.66,98773.75,703.98,72.30,34046566,-117846055
2025/05/13,17:05:09,44.64,98768.17,704.77,72.30,34046563,-117846055
2025/05/13,17:05:10,44.64,98770.87,704.77,72.32,34046560,-117846059
2025/05/13,17:05:11,44.61,98769.00,705.29,72.34,34046555,-117846062
2025/05/13,17:05:12,44.64,98770.67,704.84,72.36,34046551,-117846059
2025/05/13,17:05:13,44.68,98772.35,704.37,72.34,34046548,-117846055
2025/05/13,17:05:14,44.72,98770.67,704.84,72.37,34046544,-117846056
2025/05/13,17:05:15,44.71,98779.44,703.89,72.39,34046539,-117846054
2025/05/13,17:05:16,44.69,98770.35,704.92,72.41,34046536,-117846052
2025/05/13,17:05:17,44.33,98776.58,703.19,72.43,34046533,-117846054
2025/05/13,17:05:18,44.70,98778.26,702.72,72.41,34046530,-117846057
2025/05/13,17:05:19,44.68,98774.72,703.70,72.41,34046527,-117846059
2025/05/13,17:05:20,44.95,98772.03,704.45,72.43,34046525,-117846057
2025/05/13,17:05:21,44.70,98773.71,703.99,72.39,34046523,-117846057
2025/05/13,17:05:22,44.69,98778.42,702.67,72.34,34046521,-117846059
2025/05/13,17:05:23,44.71,98770.67,704.84,72.37,34046518,-117846059
2025/05/13,17:05:24,44.76,98773.24,704.12,72.39,34046514,-117846056
2025/05/13,17:05:25,44.77,98775.74,703.42,72.39,34046511,-117846055
2025/05/13,17:05:26,44.76,98773.04,702.67,72.32,34046511,-117846056
2025/05/13,17:05:27,44.65,98766.31,706.05,72.34,34046509,-117846056
2025/05/13,17:05:28,44.55,98773.36,704.08,72.36,34046506,-117846056
2025/05/13,17:05:29,44.50,98769.66,705.11,72.39,34046502,-117846057
